Date,Open,High,Low,Close,Volume,Adj Close
2015-02-24,2109.1001,2117.93994,2105.87012,2115.47998,3199840000,2115.47998
2015-02-23,2109.83008,2110.05005,2103.00,2109.65991,3093680000,2109.65991
2015-02-20,2097.6499,2110.61011,2085.43994,2110.30005,3281600000,2110.30005
2015-02-19,2099.25,2102.12988,2090.79004,2097.44995,3247100000,2097.44995
2015-02-18,2099.15991,2100.22998,2092.1499,2099.67993,3370020000,2099.67993
2015-02-17,2096.46997,2101.30005,2089.80005,2100.34009,3361750000,2100.34009
2015-02-13,2088.78003,2097.03003,2086.69995,2096.98999,3527450000,2096.98999
2015-02-12,2069.97998,2088.53003,2069.97998,2088.47998,3788350000,2088.47998
2015-02-11,2068.55005,2073.47998,2057.98999,2068.53003,3596860000,2068.53003
2015-02-10,2049.37988,2070.86011,2048.62012,2068.59009,3669850000,2068.59009
2015-02-09,2053.46997,2056.15991,2041.88,2046.73999,3549540000,2046.73999
2015-02-06,2062.28003,2072.3999,2049.96997,2055.46997,4232970000,2055.46997
2015-02-05,2043.44995,2063.55005,2043.44995,2062.52002,3821990000,2062.52002
2015-02-04,2048.86011,2054.73999,2036.71997,2041.51001,4141920000,2041.51001
2015-02-03,2022.70996,2050.30005,2022.70996,2050.03003,4615900000,2050.03003
2015-02-02,1996.67004,2021.66003,1980.90002,2020.84998,4008330000,2020.84998
2015-01-30,2019.34998,2023.31995,1993.38,1994.98999,4538650000,1994.98999
2015-01-29,2002.44995,2024.64001,1989.18005,2021.25,4127140000,2021.25
2015-01-28,2032.33997,2042.48999,2001.48999,2002.16003,4067530000,2002.16003
2015-01-27,2047.85999,2047.85999,2019.91003,2029.55005,3329810000,2029.55005
2015-01-26,2050.41992,2057.62012,2040.96997,2057.09009,3465760000,2057.09009
2015-01-23,2062.97998,2062.97998,2050.54004,2051.82007,3573560000,2051.82007
2015-01-22,2034.30005,2064.62012,2026.38,2063.1499,4176050000,2063.1499
2015-01-21,2020.18994,2038.29004,2012.04004,2032.12,3730070000,2032.12
2015-01-20,2020.76001,2028.93994,2004.48999,2022.55005,3944340000,2022.55005
2015-01-16,1992.25,2020.45996,1988.12,2019.42004,4056410000,2019.42004
2015-01-15,2013.75,2021.34998,1991.46997,1992.67004,4276720000,1992.67004
2015-01-14,2018.40002,2018.40002,1988.43994,2011.27002,4378680000,2011.27002
2015-01-13,2031.57996,2056.92993,2008.25,2023.03003,4107300000,2023.03003
2015-01-12,2046.13,2049.30005,2022.57996,2028.26001,3456460000,2028.26001
2015-01-09,2063.44995,2064.42993,2038.32996,2044.81006,3364140000,2044.81006
2015-01-08,2030.60999,2064.08008,2030.60999,2062.13989,3934010000,2062.13989
2015-01-07,2005.55005,2029.60999,2005.55005,2025.90002,3805480000,2025.90002
2015-01-06,2022.15002,2030.25,1992.43994,2002.60999,4460110000,2002.60999
2015-01-05,2054.43994,2054.43994,2017.33997,2020.57996,3799120000,2020.57996
2015-01-02,2058.8999,2072.36011,2046.04004,2058.19995,2708700000,2058.19995
2014-12-31,2082.11011,2085.58008,2057.93994,2058.8999,2606070000,2058.8999
2014-12-30,2088.48999,2088.48999,2079.53003,2080.3501,2440280000,2080.3501
2014-12-29,2087.62988,2093.55005,2085.75,2090.57007,2452360000,2090.57007
2014-12-26,2084.30005,2092.69995,2084.30005,2088.77002,1735230000,2088.77002
2014-12-24,2083.25,2087.56006,2081.86011,2081.87988,1416980000,2081.87988
2014-12-23,2081.47998,2086.72998,2079.77002,2082.16992,3043950000,2082.16992
2014-12-22,2069.28003,2078.76001,2069.28003,2078.54004,3369520000,2078.54004
2014-12-19,2061.04004,2077.8501,2061.03003,2070.6499,6465530000,2070.6499
2014-12-18,2018.97998,2061.22998,2018.97998,2061.22998,4703380000,2061.22998
2014-12-17,1973.77002,2016.75,1973.77002,2012.89001,4942370000,2012.89001
2014-12-16,1986.70996,2016.89001,1972.56006,1972.73999,4958680000,1972.73999
2014-12-15,2005.03003,2018.68994,1982.26001,1989.63,4361990000,1989.63
2014-12-12,2030.35999,2032.25,2002.32996,2002.32996,4157650000,2002.32996
2014-12-11,2027.92004,2055.53003,2027.92004,2035.32996,3917950000,2035.32996
2014-12-10,2058.86011,2058.86011,2024.26001,2026.14001,4114440000,2026.14001
2014-12-09,2056.55005,2060.6001,2034.17004,2059.82007,3970150000,2059.82007
2014-12-08,2074.84009,2075.78003,2054.27002,2060.31006,3800990000,2060.31006
2014-12-05,2072.78003,2079.46997,2070.81006,2075.37012,3419620000,2075.37012
2014-12-04,2073.63989,2077.34009,2062.34009,2071.91992,3408340000,2071.91992
2014-12-03,2067.44995,2076.28003,2066.6499,2074.33008,3612680000,2074.33008
2014-12-02,2053.77002,2068.77002,2053.77002,2066.55005,3686650000,2066.55005
2014-12-01,2065.78003,2065.78003,2049.57007,2053.43994,4159010000,2053.43994
2014-11-28,2074.78003,2075.76001,2065.06006,2067.56006,2504640000,2067.56006
2014-11-26,2067.36011,2073.29004,2066.62012,2072.83008,2745260000,2072.83008
2014-11-25,2070.1499,2074.20996,2064.75,2067.03003,3392940000,2067.03003
2014-11-24,2065.07007,2070.16992,2065.07007,2069.40991,3128060000,2069.40991
2014-11-21,2057.45996,2071.45996,2056.75,2063.50,3916420000,2063.50
2014-11-20,2045.87,2053.84009,2040.48999,2052.75,3128290000,2052.75
2014-11-19,2051.15991,2052.13989,2040.37,2048.71997,3390850000,2048.71997
2014-11-18,2041.47998,2056.08008,2041.47998,2051.80005,3416190000,2051.80005
2014-11-17,2038.29004,2043.06995,2034.45996,2041.31995,3152890000,2041.31995
2014-11-14,2039.73999,2042.21997,2035.19995,2039.81995,3227130000,2039.81995
2014-11-13,2039.20996,2046.18005,2030.43994,2039.32996,3455270000,2039.32996
2014-11-12,2037.75,2040.32996,2031.94995,2038.25,3246650000,2038.25
2014-11-11,2038.19995,2041.28003,2035.28003,2039.68005,2958320000,2039.68005
2014-11-10,2032.01001,2038.69995,2030.17004,2038.26001,3284940000,2038.26001
2014-11-07,2032.35999,2034.26001,2025.06995,2031.92004,3704280000,2031.92004
2014-11-06,2023.32996,2031.60999,2015.85999,2031.20996,3669770000,2031.20996
2014-11-05,2015.29004,2023.77002,2014.42004,2023.56995,3766590000,2023.56995
2014-11-04,2015.81006,2015.97998,2001.01001,2012.09998,3956260000,2012.09998
2014-11-03,2018.20996,2024.45996,2013.68005,2017.81006,3555440000,2017.81006
2014-10-31,2001.19995,2018.18994,2001.19995,2018.05005,4292290000,2018.05005
2014-10-30,1979.48999,1999.40002,1974.75,1994.65002,3586150000,1994.65002
2014-10-29,1983.29004,1991.40002,1969.04004,1982.30005,3740350000,1982.30005
2014-10-28,1964.14001,1985.05005,1964.14001,1985.05005,3653260000,1985.05005
2014-10-27,1962.96997,1964.64001,1951.37,1961.63,3538860000,1961.63
2014-10-24,1951.58997,1965.27002,1946.27002,1964.57996,3078380000,1964.57996
2014-10-23,1931.02002,1961.94995,1931.02002,1950.81995,3789250000,1950.81995
2014-10-22,1941.29004,1949.31006,1926.82996,1927.10999,3761930000,1927.10999
2014-10-21,1909.38,1942.44995,1909.38,1941.28003,3987090000,1941.28003
2014-10-20,1885.62,1905.03003,1882.30005,1904.01001,3331210000,1904.01001
2014-10-17,1864.91003,1898.16003,1864.91003,1886.76001,4482120000,1886.76001
2014-10-16,1855.94995,1876.01001,1835.02002,1862.76001,5073150000,1862.76001
2014-10-15,1874.18005,1874.18005,1820.66003,1862.48999,6090800000,1862.48999
2014-10-14,1877.10999,1898.70996,1871.79004,1877.69995,4812010000,1877.69995
2014-10-13,1905.65002,1912.08997,1874.14001,1874.73999,4352580000,1874.73999
2014-10-10,1925.63,1936.97998,1906.05005,1906.13,4550540000,1906.13
2014-10-09,1967.68005,1967.68005,1927.56006,1928.20996,4324020000,1928.20996
2014-10-08,1935.55005,1970.35999,1925.25,1968.89001,4441890000,1968.89001
2014-10-07,1962.35999,1962.35999,1934.87,1935.09998,3687870000,1935.09998
2014-10-06,1970.01001,1977.83997,1958.43005,1964.81995,3358690000,1964.81995
2014-10-03,1948.12,1971.18994,1948.12,1967.90002,3561320000,1967.90002
2014-10-02,1945.82996,1952.31995,1926.03003,1946.17004,4012510000,1946.17004
2014-10-01,1971.43994,1971.43994,1941.71997,1946.16003,4188590000,1946.16003
2014-09-30,1978.20996,1985.17004,1968.95996,1972.29004,3951100000,1972.29004
2014-09-29,1978.95996,1981.28003,1964.04004,1977.80005,3094440000,1977.80005
2014-09-26,1966.21997,1986.37,1966.21997,1982.84998,2929440000,1982.84998
2014-09-25,1997.31995,1997.31995,1965.98999,1965.98999,3273050000,1965.98999
2014-09-24,1983.33997,1999.79004,1978.63,1998.30005,3313850000,1998.30005
2014-09-23,1992.78003,1995.41003,1982.77002,1982.77002,3279350000,1982.77002
2014-09-22,2009.07996,2009.07996,1991.01001,1994.29004,3349670000,1994.29004
2014-09-19,2012.73999,2019.26001,2006.58997,2010.40002,4880220000,2010.40002
2014-09-18,2003.06995,2012.33997,2003.06995,2011.35999,3235340000,2011.35999
2014-09-17,1999.30005,2010.73999,1993.29004,2001.56995,3209420000,2001.56995
2014-09-16,1981.93005,2002.28003,1979.06006,1998.97998,3160310000,1998.97998
2014-09-15,1986.04004,1987.18005,1978.47998,1984.13,2776530000,1984.13
2014-09-12,1996.73999,1996.73999,1980.26001,1985.54004,3206570000,1985.54004
2014-09-11,1992.84998,1997.65002,1985.93005,1997.44995,2941690000,1997.44995
2014-09-10,1988.41003,1996.66003,1982.98999,1995.68994,2912430000,1995.68994
2014-09-09,2000.72998,2001.01001,1984.60999,1988.43994,2882830000,1988.43994
2014-09-08,2007.17004,2007.17004,1995.59998,2001.54004,2789090000,2001.54004
2014-09-05,1998.00,2007.70996,1990.09998,2007.70996,2818300000,2007.70996
2014-09-04,2001.67004,2011.17004,1992.54004,1997.65002,3072410000,1997.65002
2014-09-03,2003.56995,2009.28003,1998.14001,2000.71997,2809980000,2000.71997
2014-09-02,2004.06995,2006.12,1994.84998,2002.28003,2819980000,2002.28003
2014-08-29,1998.44995,2003.38,1994.65002,2003.37,2259130000,2003.37
2014-08-28,1997.42004,1998.55005,1990.52002,1996.73999,2282400000,1996.73999
2014-08-27,2000.54004,2002.14001,1996.19995,2000.12,2344350000,2000.12
2014-08-26,1998.58997,2005.04004,1998.58997,2000.02002,2451950000,2000.02002
2014-08-25,1991.73999,2001.94995,1991.73999,1997.92004,2233880000,1997.92004
2014-08-22,1992.59998,1993.54004,1984.76001,1988.40002,2301860000,1988.40002
2014-08-21,1986.81995,1994.76001,1986.81995,1992.37,2638920000,1992.37
2014-08-20,1980.45996,1988.56995,1977.68005,1986.51001,2579380000,1986.51001
2014-08-19,1972.72998,1982.56995,1972.72998,1981.59998,2656430000,1981.59998
2014-08-18,1958.35999,1971.98999,1958.35999,1971.73999,2638160000,1971.73999
2014-08-15,1958.87,1964.04004,1941.50,1955.06006,3023380000,1955.06006
2014-08-14,1947.41003,1955.22998,1947.41003,1955.18005,2609460000,1955.18005
2014-08-13,1935.59998,1948.41003,1935.59998,1946.71997,2718020000,1946.71997
2014-08-12,1935.72998,1939.65002,1928.29004,1933.75,2611700000,1933.75
2014-08-11,1933.43005,1944.90002,1933.43005,1936.92004,2784890000,1936.92004
2014-08-08,1910.34998,1932.38,1909.01001,1931.58997,2902280000,1931.58997
2014-08-07,1923.03003,1928.89001,1904.78003,1909.56995,3230520000,1909.56995
2014-08-06,1917.29004,1927.91003,1911.44995,1920.23999,3539150000,1920.23999
2014-08-05,1936.33997,1936.33997,1913.77002,1920.20996,3462520000,1920.20996
2014-08-04,1926.62,1942.92004,1921.19995,1938.98999,3072920000,1938.98999
2014-08-01,1929.80005,1937.34998,1916.37,1925.15002,3789660000,1925.15002
2014-07-31,1965.14001,1965.14001,1930.67004,1930.67004,4193000000,1930.67004
2014-07-30,1973.20996,1978.90002,1962.42004,1970.06995,3448250000,1970.06995
2014-07-29,1980.03003,1984.84998,1969.94995,1969.94995,3183300000,1969.94995
2014-07-28,1978.25,1981.52002,1967.31006,1978.91003,2803320000,1978.91003
2014-07-25,1984.59998,1984.59998,1974.37,1978.33997,2638960000,1978.33997
2014-07-24,1988.06995,1991.39001,1985.79004,1987.97998,3203530000,1987.97998
2014-07-23,1985.31995,1989.22998,1982.43994,1987.01001,2869720000,1987.01001
2014-07-22,1975.65002,1986.23999,1975.65002,1983.53003,2890480000,1983.53003
2014-07-21,1976.93005,1976.93005,1965.77002,1973.63,2611160000,1973.63
2014-07-18,1961.54004,1979.91003,1960.81995,1978.21997,3106060000,1978.21997
2014-07-17,1979.75,1981.80005,1955.58997,1958.12,3381680000,1958.12
2014-07-16,1976.34998,1983.93994,1975.67004,1981.56995,3390950000,1981.56995
2014-07-15,1977.35999,1982.52002,1965.33997,1973.28003,3328740000,1973.28003
2014-07-14,1969.85999,1979.84998,1969.85999,1977.09998,2744920000,1977.09998
2014-07-11,1965.76001,1968.67004,1959.63,1967.56995,2684630000,1967.56995
2014-07-10,1966.67004,1969.83997,1952.85999,1964.68005,3165690000,1964.68005
2014-07-09,1965.09998,1974.15002,1965.09998,1972.82996,2858800000,1972.82996
2014-07-08,1976.39001,1976.39001,1959.45996,1963.70996,3302430000,1963.70996
2014-07-07,1984.21997,1984.21997,1974.88,1977.65002,2681260000,1977.65002
2014-07-03,1975.88,1985.58997,1975.88,1985.43994,1998090000,1985.43994
2014-07-02,1973.06006,1976.67004,1972.57996,1974.62,2851480000,1974.62
2014-07-01,1962.29004,1978.57996,1962.29004,1973.31995,3188240000,1973.31995
2014-06-30,1960.79004,1964.23999,1958.21997,1960.22998,3037350000,1960.22998
2014-06-27,1956.56006,1961.46997,1952.18005,1960.95996,4290590000,1960.95996
2014-06-26,1959.89001,1959.89001,1944.68994,1957.21997,2778840000,1957.21997
2014-06-25,1949.27002,1960.82996,1947.48999,1959.53003,3106710000,1959.53003
2014-06-24,1961.96997,1968.17004,1948.33997,1949.97998,3089700000,1949.97998
2014-06-23,1962.92004,1963.73999,1958.89001,1962.60999,2717630000,1962.60999
2014-06-20,1960.44995,1963.91003,1959.17004,1962.87,4336240000,1962.87
2014-06-19,1957.50,1959.87,1952.26001,1959.47998,2952150000,1959.47998
2014-06-18,1942.72998,1957.73999,1939.29004,1956.97998,3065220000,1956.97998
2014-06-17,1937.15002,1943.68994,1933.55005,1941.98999,2971260000,1941.98999
2014-06-16,1934.83997,1941.15002,1930.91003,1937.78003,2926130000,1937.78003
2014-06-13,1930.80005,1937.30005,1927.68994,1936.16003,2598230000,1936.16003
2014-06-12,1943.34998,1943.34998,1925.78003,1930.10999,3040480000,1930.10999
2014-06-11,1949.37,1949.37,1940.07996,1943.89001,2710620000,1943.89001
2014-06-10,1950.33997,1950.85999,1944.64001,1950.79004,2702360000,1950.79004
2014-06-09,1948.96997,1955.55005,1947.16003,1951.27002,2812180000,1951.27002
2014-06-06,1942.41003,1949.43994,1942.41003,1949.43994,2864300000,1949.43994
2014-06-05,1928.52002,1941.73999,1922.93005,1940.45996,3113270000,1940.45996
2014-06-04,1923.06006,1928.63,1918.59998,1927.88,2793920000,1927.88
2014-06-03,1923.06995,1925.06995,1918.79004,1924.23999,2867180000,1924.23999
2014-06-02,1923.87,1925.88,1915.97998,1924.96997,2509020000,1924.96997
2014-05-30,1920.32996,1924.03003,1916.64001,1923.56995,3263490000,1923.56995
2014-05-29,1910.59998,1920.03003,1909.81995,1920.03003,2709050000,1920.03003
2014-05-28,1911.77002,1914.45996,1907.30005,1909.78003,2976450000,1909.78003
2014-05-27,1902.01001,1912.28003,1902.01001,1911.91003,2911020000,1911.91003
2014-05-23,1893.31995,1901.26001,1893.31995,1900.53003,2396280000,1900.53003
2014-05-22,1888.18994,1896.32996,1885.39001,1892.48999,2759800000,1892.48999
2014-05-21,1873.33997,1888.80005,1873.33997,1888.03003,2777140000,1888.03003
2014-05-20,1884.88,1884.88,1868.14001,1872.82996,3007700000,1872.82996
2014-05-19,1876.66003,1886.00,1872.42004,1885.07996,2664250000,1885.07996
2014-05-16,1871.18994,1878.28003,1864.81995,1877.85999,3173650000,1877.85999
2014-05-15,1888.16003,1888.16003,1862.35999,1870.84998,3552640000,1870.84998
2014-05-14,1897.13,1897.13,1885.77002,1888.53003,2822060000,1888.53003
2014-05-13,1896.75,1902.17004,1896.06006,1897.44995,2915680000,1897.44995
2014-05-12,1880.03003,1897.13,1880.03003,1896.65002,3005740000,1896.65002
2014-05-09,1875.27002,1878.56995,1867.02002,1878.47998,3025020000,1878.47998
2014-05-08,1877.39001,1889.06995,1870.05005,1875.63,3393420000,1875.63
2014-05-07,1868.53003,1878.82996,1859.79004,1878.20996,3632950000,1878.20996
2014-05-06,1883.68994,1883.68994,1867.71997,1867.71997,3327260000,1867.71997
2014-05-05,1879.44995,1885.51001,1866.77002,1884.66003,2733730000,1884.66003
2014-05-02,1885.30005,1891.32996,1878.50,1881.14001,3159560000,1881.14001
2014-05-01,1884.39001,1888.58997,1878.04004,1883.68005,3416740000,1883.68005
2014-04-30,1877.09998,1885.19995,1872.68994,1883.94995,3779230000,1883.94995
2014-04-29,1870.78003,1880.59998,1870.78003,1878.32996,3647820000,1878.32996
2014-04-28,1865.00,1877.01001,1850.60999,1869.43005,4034680000,1869.43005
2014-04-25,1877.71997,1877.71997,1859.69995,1863.40002,3213020000,1863.40002
2014-04-24,1881.96997,1884.06006,1870.23999,1878.60999,3191830000,1878.60999
2014-04-23,1879.31995,1879.75,1873.91003,1875.39001,3085720000,1875.39001
2014-04-22,1872.56995,1884.89001,1872.56995,1879.55005,3215440000,1879.55005
2014-04-21,1865.79004,1871.89001,1863.18005,1871.89001,2642500000,1871.89001
2014-04-17,1861.72998,1869.63,1856.71997,1864.84998,3341430000,1864.84998
2014-04-16,1846.01001,1862.31006,1846.01001,1862.31006,3155080000,1862.31006
2014-04-15,1831.44995,1844.02002,1816.29004,1842.97998,3736440000,1842.97998
2014-04-14,1818.18005,1834.18994,1815.80005,1830.60999,3111540000,1830.60999
2014-04-11,1830.65002,1835.06995,1814.35999,1815.68994,3743460000,1815.68994
2014-04-10,1872.28003,1872.53003,1830.87,1833.07996,3758780000,1833.07996
2014-04-09,1852.64001,1872.43005,1852.38,1872.18005,3308650000,1872.18005
2014-04-08,1845.47998,1854.94995,1837.48999,1851.95996,3721450000,1851.95996
2014-04-07,1863.92004,1864.04004,1841.47998,1845.04004,3801540000,1845.04004
2014-04-04,1890.25,1897.28003,1863.26001,1865.08997,3583750000,1865.08997
2014-04-03,1891.43005,1893.80005,1882.65002,1888.77002,3055600000,1888.77002
2014-04-02,1886.60999,1893.17004,1883.79004,1890.90002,3131660000,1890.90002
2014-04-01,1873.95996,1885.83997,1873.95996,1885.52002,3336190000,1885.52002
